Fecha Respuesta,NPS Recomendacion,Satisfaccion Soporte,Edad,Plan Actual,Funciones Favoritas,Comentarios
2025-01-13 06:24:39,7,3,29,Gratuito,"API, Exportación, Dashboard",Muy rápido - ID:2789
2024-12-25 23:55:35,2,2,24,Básico,Exportación,Podría mejorar - ID:2790
2024-12-19 16:11:49,9,3,45,Básico,Usuarios,La interfaz es confusa - ID:2791
2025-06-03 03:53:11,8,1,35,Gratuito,API,Demasiados bugs - ID:2792
2024-11-24 14:03:30,7,1,60,Gratuito,"API, Usuarios",Excelente servicio - ID:2793
2025-01-30 17:36:29,9,5,37,Pro,"Dashboard, Reportes, Usuarios",Demasiados bugs - ID:2794
2025-11-09 15:34:24,2,5,64,Gratuito,Exportación,La interfaz es confusa - ID:2795
2025-05-27 10:28:46,10,4,52,Básico,"Usuarios, Reportes",Excelente servicio - ID:2796
2024-12-19 08:07:09,10,1,46,Básico,"Ninguna, Exportación",Demasiados bugs - ID:2797
2025-06-01 11:06:16,10,1,54,Básico,"Reportes, Usuarios, API",Precio justo - ID:2798
2025-10-04 13:28:22,9,4,21,Pro,"Ninguna, Reportes, Exportación",Soporte lento - ID:2799
2025-01-16 17:57:31,9,5,35,Pro,"Ninguna, Dashboard, Usuarios",Demasiados bugs - ID:2800
2025-01-06 23:02:31,10,5,51,Básico,"Usuarios, Reportes",La interfaz es confusa - ID:2801
2025-07-26 11:38:39,10,2,46,Gratuito,"API, Usuarios, Ninguna",Demasiados bugs - ID:2802
2025-01-07 17:20:39,8,5,52,Gratuito,Dashboard,La interfaz es confusa - ID:2803
2024-12-02 14:33:37,9,5,33,Gratuito,Dashboard,Precio justo - ID:2804
2025-03-03 07:16:12,9,3,38,Gratuito,"Dashboard, API, Exportación",Podría mejorar - ID:2805
2025-10-09 17:49:55,10,2,23,Empresarial,Usuarios,Excelente servicio - ID:2806
2025-06-09 05:39:54,7,4,30,Empresarial,"Dashboard, API, Ninguna",Podría mejorar - ID:2807
2025-07-27 13:29:40,5,4,37,Básico,"API, Dashboard",Soporte lento - ID:2808
2025-08-15 10:12:54,9,4,32,Pro,"Reportes, API, Usuarios",Podría mejorar - ID:2809
2024-12-05 18:19:01,10,1,62,Básico,API,Excelente servicio - ID:2810
2024-12-23 11:35:36,4,5,55,Pro,"Reportes, API",Podría mejorar - ID:2811
2025-03-10 03:20:01,4,3,53,Básico,"Exportación, Usuarios",La interfaz es confusa - ID:2812
2025-05-02 19:14:26,6,4,40,Básico,Exportación,Me encanta el dashboard - ID:2813
2025-04-09 05:42:56,9,3,50,Pro,"Ninguna, Dashboard",Soporte lento - ID:2814
2025-08-02 11:06:07,10,1,55,Pro,"Exportación, Reportes, Ninguna",Soporte lento - ID:2815
2024-12-18 09:00:11,6,5,41,Gratuito,"Ninguna, Reportes, Dashboard",La interfaz es confusa - ID:2816
2025-09-08 20:38:15,10,2,20,Empresarial,"Reportes, Ninguna",Excelente servicio - ID:2817
2025-08-15 01:36:15,5,4,64,Gratuito,"Ninguna, Exportación",La interfaz es confusa - ID:2818
2025-08-07 13:30:10,8,1,23,Pro,Dashboard,Soporte lento - ID:2819
2025-10-13 15:18:10,9,4,34,Gratuito,"Usuarios, Reportes",Excelente servicio - ID:2820
2025-08-14 01:37:41,9,3,21,Empresarial,Usuarios,Soporte lento - ID:2821
2025-07-08 23:34:25,7,3,39,Pro,"Ninguna, Reportes, Exportación",Muy rápido - ID:2822
2025-01-14 02:48:34,8,2,54,Gratuito,"Ninguna, API, Usuarios",Excelente servicio - ID:2823
2025-07-03 22:27:23,7,5,51,Empresarial,API,Soporte lento - ID:2824
2025-05-11 06:01:52,9,4,43,Empresarial,"API, Usuarios",Me encanta el dashboard - ID:2825
2025-11-06 05:28:31,10,4,46,Pro,"API, Exportación",Excelente servicio - ID:2826
2025-08-30 17:05:19,8,3,33,Básico,"Reportes, Exportación, Dashboard",Soporte lento - ID:2827
2025-10-26 10:52:36,9,3,37,Gratuito,"Ninguna, Reportes, Usuarios",La interfaz es confusa - ID:2828
2025-02-01 07:35:45,10,1,30,Pro,"Exportación, Usuarios",Precio justo - ID:2829
2025-01-28 11:48:26,9,1,51,Empresarial,Usuarios,Podría mejorar - ID:2830
2025-10-02 01:05:47,10,2,62,Gratuito,"Dashboard, Exportación",Me encanta el dashboard - ID:2831
2025-04-15 19:35:07,4,4,38,Básico,"API, Dashboard, Exportación",La interfaz es confusa - ID:2832
2025-06-23 15:25:11,9,2,42,Pro,Exportación,Soporte lento - ID:2833
2025-09-04 11:42:28,9,2,49,Pro,Reportes,Excelente servicio - ID:2834
2025-06-22 11:41:24,8,1,26,Básico,Dashboard,Excelente servicio - ID:2835
2025-06-20 02:39:34,10,2,32,Pro,"Reportes, API",Precio justo - ID:2836
2025-06-05 01:26:49,0,1,52,Pro,Usuarios,Excelente servicio - ID:2837
2025-03-02 14:55:29,10,1,59,Gratuito,Dashboard,Soporte lento - ID:2838
2025-05-19 23:18:43,9,4,39,Básico,Ninguna,Muy rápido - ID:2839
2025-04-13 00:49:59,0,3,40,Pro,"API, Reportes",Excelente servicio - ID:2840
2025-01-15 08:08:34,10,3,65,Empresarial,"Reportes, Usuarios",Me encanta el dashboard - ID:2841
2025-08-29 19:51:10,5,3,39,Empresarial,"Exportación, Dashboard, Usuarios",Me encanta el dashboard - ID:2842
2024-12-10 23:25:19,7,1,32,Gratuito,Exportación,Precio justo - ID:2843
2025-02-14 16:23:24,7,3,24,Básico,"Reportes, Usuarios, Exportación",La interfaz es confusa - ID:2844
2025-08-15 02:17:22,10,3,38,Básico,Reportes,Precio justo - ID:2845
2025-10-17 17:20:33,10,4,19,Gratuito,"Usuarios, API",Demasiados bugs - ID:2846
2025-02-27 15:22:03,8,2,65,Básico,"Reportes, Ninguna",Muy rápido - ID:2847
2025-05-20 08:06:26,9,4,31,Empresarial,API,Muy rápido - ID:2848
2025-05-21 13:51:41,10,3,49,Pro,"Usuarios, API, Ninguna",Soporte lento - ID:2849
2025-07-01 06:47:53,5,5,35,Empresarial,"Reportes, Exportación",Precio justo - ID:2850
2024-11-22 02:33:27,10,1,55,Pro,"Ninguna, API, Dashboard",Demasiados bugs - ID:2851
2025-10-15 11:36:26,4,3,22,Gratuito,"API, Exportación, Usuarios",Muy rápido - ID:2852
2025-03-03 20:03:23,2,1,38,Básico,"Ninguna, Dashboard, Exportación",Precio justo - ID:2853
2025-05-30 23:48:20,9,2,36,Pro,"Ninguna, API, Dashboard",Precio justo - ID:2854
2025-05-18 12:20:36,5,4,24,Empresarial,"Ninguna, Exportación",La interfaz es confusa - ID:2855
2024-11-27 18:24:49,9,1,60,Empresarial,"Usuarios, Reportes",Excelente servicio - ID:2856
2025-10-27 18:20:51,8,1,34,Pro,Exportación,Muy rápido - ID:2857
2025-10-17 12:19:09,6,5,57,Pro,"Ninguna, API, Exportación",Demasiados bugs - ID:2858
2025-10-19 17:52:59,7,2,27,Empresarial,"Dashboard, API, Reportes",Demasiados bugs - ID:2859
2025-06-14 02:00:12,9,3,65,Básico,"Usuarios, API, Reportes",Me encanta el dashboard - ID:2860
2025-09-01 20:37:09,9,4,36,Pro,"Reportes, Usuarios",Me encanta el dashboard - ID:2861
2025-04-08 00:31:55,10,1,33,Pro,"Reportes, API",Podría mejorar - ID:2862
2025-08-31 09:13:38,1,5,45,Básico,Ninguna,Podría mejorar - ID:2863
2025-11-05 06:30:53,8,1,31,Básico,Dashboard,Me encanta el dashboard - ID:2864
2025-03-28 00:31:22,1,4,65,Pro,"Ninguna, Reportes, Dashboard",Soporte lento - ID:2865
2025-05-17 05:09:34,5,2,30,Básico,"Reportes, Ninguna, Usuarios",La interfaz es confusa - ID:2866
2025-04-21 10:18:33,10,4,28,Básico,"Exportación, Usuarios, API",Podría mejorar - ID:2867
2025-11-18 17:26:06,6,1,64,Pro,"Dashboard, Ninguna, Exportación",Soporte lento - ID:2868
2025-09-19 11:40:32,7,1,32,Gratuito,Usuarios,Me encanta el dashboard - ID:2869
2024-12-02 04:47:03,0,3,41,Pro,Reportes,Me encanta el dashboard - ID:2870
2025-10-30 19:02:57,8,5,35,Empresarial,"Exportación, Reportes",La interfaz es confusa - ID:2871
2025-09-28 12:04:12,1,4,39,Empresarial,"Reportes, API",Precio justo - ID:2872
2025-03-04 21:35:23,4,4,51,Pro,"Exportación, Ninguna",Me encanta el dashboard - ID:2873
2025-10-05 14:37:28,8,1,38,Empresarial,Ninguna,La interfaz es confusa - ID:2874
2025-02-08 15:38:26,6,4,35,Gratuito,"Dashboard, Ninguna",Podría mejorar - ID:2875
2025-01-20 04:48:13,7,3,30,Empresarial,"Ninguna, Reportes, Usuarios",Precio justo - ID:2876
2024-12-16 05:24:53,4,2,39,Gratuito,"Ninguna, Reportes",Muy rápido - ID:2877
2025-05-01 16:27:00,9,1,58,Básico,"Reportes, Ninguna, Dashboard",Precio justo - ID:2878
2025-10-28 23:55:06,8,4,55,Básico,Ninguna,Me encanta el dashboard - ID:2879
2025-06-12 18:10:25,8,5,31,Básico,Ninguna,La interfaz es confusa - ID:2880
2025-02-01 09:23:22,8,5,48,Gratuito,"Usuarios, Exportación",Soporte lento - ID:2881
2025-06-23 19:08:35,6,5,33,Gratuito,"API, Ninguna",Me encanta el dashboard - ID:2882
2025-03-21 03:44:30,10,3,27,Básico,"Dashboard, Ninguna",Me encanta el dashboard - ID:2883
2025-09-29 04:31:01,9,5,29,Gratuito,API,Precio justo - ID:2884
2025-03-11 17:44:19,9,2,19,Empresarial,"Ninguna, Usuarios",Me encanta el dashboard - ID:2885
2025-05-06 09:21:27,2,3,42,Gratuito,"API, Reportes",Soporte lento - ID:2886
2025-03-14 11:12:42,6,4,61,Pro,"Reportes, Exportación, Ninguna",Demasiados bugs - ID:2887
2025-04-24 06:49:03,10,1,56,Gratuito,Usuarios,Soporte lento - ID:2888
2025-03-21 06:48:25,1,1,58,Pro,"Reportes, Dashboard",Demasiados bugs - ID:2889
2025-05-24 01:30:58,8,1,23,Pro,Dashboard,Precio justo - ID:2890
2025-07-29 11:19:04,0,1,62,Básico,"API, Ninguna",Me encanta el dashboard - ID:2891
2024-12-24 20:29:02,7,5,24,Básico,"Usuarios, Dashboard",Excelente servicio - ID:2892
2025-04-12 14:34:37,10,2,26,Pro,"Reportes, Ninguna, Dashboard",La interfaz es confusa - ID:2893
2025-06-22 19:35:51,10,5,23,Gratuito,"Reportes, API",La interfaz es confusa - ID:2894
2025-10-17 07:55:16,9,4,54,Gratuito,"Reportes, Exportación, Dashboard",Excelente servicio - ID:2895
2025-04-15 21:22:28,9,1,26,Básico,"Ninguna, Usuarios, Dashboard",Precio justo - ID:2896
2025-10-25 01:00:50,10,2,32,Empresarial,Dashboard,Soporte lento - ID:2897
2024-11-21 18:28:06,9,4,56,Pro,"Exportación, Usuarios",Soporte lento - ID:2898
2025-03-10 02:39:56,7,3,40,Gratuito,"Dashboard, Reportes, Exportación",Podría mejorar - ID:2899
2025-05-20 23:17:33,8,3,21,Gratuito,"Reportes, Dashboard, API",Muy rápido - ID:2900
2025-10-05 23:42:56,7,3,65,Básico,Reportes,Soporte lento - ID:2901
2024-11-21 12:29:18,9,4,39,Empresarial,"Usuarios, API, Exportación",Me encanta el dashboard - ID:2902
2025-08-11 14:06:33,7,4,62,Gratuito,"Exportación, Usuarios",Demasiados bugs - ID:2903
2025-06-13 00:58:46,10,1,41,Gratuito,Dashboard,Muy rápido - ID:2904
2025-03-17 04:34:15,10,3,30,Básico,"Reportes, Exportación, Usuarios",Excelente servicio - ID:2905
2025-04-21 00:36:04,10,1,58,Básico,"Exportación, Dashboard, Usuarios",Podría mejorar - ID:2906
2025-01-24 15:04:06,5,2,34,Básico,"Dashboard, API, Usuarios",La interfaz es confusa - ID:2907
2025-03-09 22:58:33,9,2,62,Pro,Usuarios,Muy rápido - ID:2908
2025-08-31 04:06:23,7,5,40,Gratuito,"Reportes, Ninguna, Usuarios",Precio justo - ID:2909
2025-04-10 08:01:09,9,5,56,Gratuito,"Ninguna, Reportes, Usuarios",Demasiados bugs - ID:2910
2024-11-19 11:14:59,8,5,27,Básico,Dashboard,La interfaz es confusa - ID:2911
2025-03-07 01:11:25,10,4,55,Pro,Dashboard,Muy rápido - ID:2912
2025-01-22 15:15:57,6,3,21,Pro,"Usuarios, API, Reportes",Podría mejorar - ID:2913
2025-07-22 13:50:06,7,4,33,Básico,"API, Usuarios, Ninguna",Demasiados bugs - ID:2914
2025-06-13 03:10:26,8,2,19,Pro,"API, Dashboard",La interfaz es confusa - ID:2915
2024-11-22 10:40:36,10,5,58,Básico,"Ninguna, API",Demasiados bugs - ID:2916
2025-11-03 18:07:08,9,3,35,Gratuito,"Dashboard, API",Podría mejorar - ID:2917
2025-07-11 21:30:14,10,1,51,Gratuito,"Reportes, Ninguna",Muy rápido - ID:2918
2025-08-24 19:31:56,8,1,46,Pro,"Usuarios, Ninguna",Demasiados bugs - ID:2919
2025-05-30 15:38:17,4,3,39,Empresarial,Reportes,Precio justo - ID:2920
2025-05-21 01:51:50,8,4,39,Básico,API,Soporte lento - ID:2921
2025-01-13 06:48:06,9,5,43,Empresarial,"API, Usuarios, Exportación",Podría mejorar - ID:2922
2025-10-12 13:39:01,5,1,65,Básico,"Exportación, Dashboard",Demasiados bugs - ID:2923
2025-03-08 01:13:45,9,1,53,Empresarial,API,Podría mejorar - ID:2924
2025-05-20 15:33:33,1,1,56,Gratuito,Exportación,Podría mejorar - ID:2925
2025-10-08 09:10:53,6,2,24,Empresarial,"Exportación, Dashboard",Demasiados bugs - ID:2926
2025-09-02 18:41:19,10,1,29,Empresarial,"Exportación, Dashboard, API",Podría mejorar - ID:2927
2025-06-15 01:39:10,6,3,28,Gratuito,"Ninguna, Reportes",Podría mejorar - ID:2928
2025-08-04 12:41:55,9,3,57,Pro,"Dashboard, Usuarios",Precio justo - ID:2929
2025-04-12 12:48:52,1,2,42,Gratuito,"Reportes, Ninguna",Demasiados bugs - ID:2930
2024-12-27 09:05:18,6,1,45,Pro,"Usuarios, Dashboard, API",Soporte lento - ID:2931
2025-01-02 00:30:29,10,4,32,Pro,"Ninguna, Dashboard, Exportación",Podría mejorar - ID:2932
2025-09-02 15:47:45,8,1,41,Pro,"API, Reportes",Soporte lento - ID:2933
2025-03-28 02:07:52,10,4,24,Pro,"Usuarios, Ninguna, Dashboard",Soporte lento - ID:2934
2025-10-25 13:56:52,8,3,36,Pro,"Exportación, Reportes",Demasiados bugs - ID:2935
2025-04-11 21:33:16,10,1,40,Pro,"Ninguna, API, Dashboard",Me encanta el dashboard - ID:2936
2025-04-15 18:46:16,10,2,45,Empresarial,"Usuarios, API",Excelente servicio - ID:2937
2025-01-16 15:29:33,9,3,52,Gratuito,Ninguna,Podría mejorar - ID:2938
2025-05-30 23:49:20,6,1,57,Básico,"Dashboard, Reportes",Muy rápido - ID:2939
2025-02-11 18:31:02,9,3,47,Gratuito,"Exportación, Dashboard",Soporte lento - ID:2940
2025-05-13 09:57:54,9,4,63,Empresarial,"Dashboard, Exportación, Reportes",Excelente servicio - ID:2941
2025-03-23 03:40:52,9,5,23,Básico,"Reportes, Dashboard, API",La interfaz es confusa - ID:2942
2025-08-14 09:19:28,6,5,38,Básico,"API, Dashboard",Soporte lento - ID:2943
2025-02-07 08:56:43,7,5,35,Básico,Reportes,Soporte lento - ID:2944
2025-04-10 07:42:16,1,2,58,Gratuito,"API, Reportes, Exportación",Precio justo - ID:2945
2025-08-28 01:42:52,9,5,43,Empresarial,"Reportes, Usuarios, API",La interfaz es confusa - ID:2946
2025-11-11 21:52:29,10,1,31,Pro,"Usuarios, Dashboard, Ninguna",La interfaz es confusa - ID:2947
2025-07-29 17:03:30,4,2,29,Gratuito,"Dashboard, Reportes",Podría mejorar - ID:2948
2025-05-14 14:59:21,1,2,54,Básico,API,Podría mejorar - ID:2949
2025-10-02 03:45:16,5,2,18,Empresarial,"Usuarios, Reportes",Soporte lento - ID:2950
2025-03-02 04:38:43,9,5,57,Empresarial,Exportación,Me encanta el dashboard - ID:2951
2025-01-14 08:13:12,9,4,25,Gratuito,"Exportación, Ninguna",Soporte lento - ID:2952
2025-07-07 07:02:12,10,4,50,Empresarial,"API, Usuarios, Reportes",Precio justo - ID:2953
2025-02-05 17:30:37,2,2,63,Gratuito,Dashboard,Me encanta el dashboard - ID:2954
2025-09-16 07:42:00,10,5,26,Gratuito,"Reportes, Exportación",La interfaz es confusa - ID:2955
2025-08-04 12:06:49,10,4,41,Empresarial,Reportes,Muy rápido - ID:2956
2025-04-22 23:09:33,3,3,58,Pro,"Exportación, API, Reportes",La interfaz es confusa - ID:2957
2025-01-22 15:31:06,6,4,37,Pro,"Ninguna, Exportación, Dashboard",Me encanta el dashboard - ID:2958
2025-03-15 08:00:40,9,1,65,Básico,"Ninguna, Reportes, Exportación",Excelente servicio - ID:2959
2025-09-27 18:27:04,9,1,47,Básico,"Ninguna, API, Usuarios",Excelente servicio - ID:2960
2024-12-28 07:10:32,9,3,20,Gratuito,Ninguna,Excelente servicio - ID:2961
2024-12-07 06:37:43,10,2,40,Empresarial,"Dashboard, Usuarios",Muy rápido - ID:2962
2025-09-27 23:53:23,7,3,54,Empresarial,"API, Dashboard",Demasiados bugs - ID:2963
2024-12-27 08:40:10,4,3,29,Empresarial,"Usuarios, Reportes",Me encanta el dashboard - ID:2964
2025-10-18 13:39:57,7,1,55,Básico,"Exportación, Ninguna",Precio justo - ID:2965
2025-06-17 04:25:09,9,5,64,Pro,Exportación,Me encanta el dashboard - ID:2966
2025-10-03 01:17:05,8,1,38,Pro,Usuarios,Soporte lento - ID:2967
2025-09-10 02:21:58,8,4,44,Básico,"API, Dashboard, Reportes",Me encanta el dashboard - ID:2968
2025-03-17 08:59:58,10,3,60,Básico,"API, Ninguna",Demasiados bugs - ID:2969
2025-07-31 13:32:31,0,1,60,Empresarial,"Ninguna, Exportación",Podría mejorar - ID:2970
2025-06-02 18:59:29,10,2,26,Básico,"Dashboard, Usuarios, Exportación",La interfaz es confusa - ID:2971
2025-03-10 14:07:24,9,3,63,Pro,"Reportes, Exportación, API",Me encanta el dashboard - ID:2972
2025-07-15 10:44:07,10,5,41,Empresarial,"API, Ninguna, Dashboard",Me encanta el dashboard - ID:2973
2025-02-04 01:34:29,8,3,22,Empresarial,Reportes,Demasiados bugs - ID:2974
2025-03-12 17:50:03,8,3,25,Pro,Exportación,Demasiados bugs - ID:2975
2024-12-11 02:21:22,10,1,52,Básico,"Reportes, Dashboard",Demasiados bugs - ID:2976
2025-09-23 04:24:22,5,2,26,Empresarial,"Usuarios, Dashboard",Podría mejorar - ID:2977
2024-12-17 17:45:44,5,5,30,Pro,"Usuarios, API",Soporte lento - ID:2978
2025-11-17 07:15:20,10,5,31,Gratuito,Reportes,Soporte lento - ID:2979
2025-02-16 05:47:25,9,2,58,Gratuito,"Reportes, Exportación",La interfaz es confusa - ID:2980
2025-02-09 12:53:31,9,5,51,Básico,"Reportes, Usuarios",Soporte lento - ID:2981
2025-05-05 03:51:57,4,3,52,Pro,API,Soporte lento - ID:2982
2025-11-09 20:01:12,0,4,42,Básico,"Reportes, Ninguna, Dashboard",Precio justo - ID:2983
2025-10-12 18:18:12,4,2,48,Pro,"Ninguna, Exportación",Soporte lento - ID:2984
2025-11-07 03:30:29,8,3,22,Pro,"Exportación, Ninguna, API",Podría mejorar - ID:2985
2025-01-18 16:05:19,10,2,35,Gratuito,Reportes,Muy rápido - ID:2986
2025-02-28 05:49:19,7,1,58,Pro,"Exportación, Ninguna, Usuarios",Soporte lento - ID:2987
2025-02-02 02:51:48,9,2,64,Gratuito,"Usuarios, Reportes",Muy rápido - ID:2988
2025-07-13 22:07:45,10,3,30,Básico,"Reportes, Exportación",Precio justo - ID:2989
2025-07-01 08:34:10,8,5,53,Pro,"Usuarios, Ninguna, Dashboard",Precio justo - ID:2990
2025-08-20 21:02:59,10,4,22,Pro,"API, Dashboard, Exportación",Muy rápido - ID:2991
2025-04-20 14:43:09,1,5,43,Básico,Ninguna,Excelente servicio - ID:2992
2025-07-13 23:30:58,5,3,58,Gratuito,"Reportes, Usuarios, Exportación",Muy rápido - ID:2993
2025-02-20 13:28:11,9,2,37,Pro,"Dashboard, API",Muy rápido - ID:2994
2025-05-29 02:03:36,9,5,44,Básico,"API, Usuarios",Excelente servicio - ID:2995
2025-03-29 11:52:34,7,1,55,Básico,"Exportación, Reportes",Muy rápido - ID:2996
2025-06-27 19:05:59,10,1,51,Básico,Dashboard,Muy rápido - ID:2997
2025-11-06 13:43:13,10,4,29,Gratuito,Ninguna,Excelente servicio - ID:2998
2025-07-11 11:13:25,10,1,63,Básico,Usuarios,La interfaz es confusa - ID:2999
2025-03-20 23:03:33,9,5,44,Pro,Usuarios,Soporte lento - ID:3000
2025-02-14 08:34:21,9,3,23,Básico,"Exportación, Ninguna, Dashboard",Excelente servicio - ID:3001
2025-06-08 03:09:52,0,5,64,Gratuito,Exportación,Demasiados bugs - ID:3002
2025-03-11 18:32:51,9,1,42,Gratuito,"Usuarios, API, Ninguna",Excelente servicio - ID:3003
2024-12-09 12:04:36,10,4,44,Gratuito,"Ninguna, Exportación",La interfaz es confusa - ID:3004
2025-08-18 01:33:00,9,3,48,Básico,"Ninguna, Dashboard",Precio justo - ID:3005
2025-02-25 04:11:26,10,2,64,Empresarial,Usuarios,La interfaz es confusa - ID:3006
2025-09-05 06:34:13,8,4,65,Empresarial,API,La interfaz es confusa - ID:3007
2024-12-10 08:02:37,9,1,60,Básico,"Usuarios, Dashboard",Muy rápido - ID:3008
2025-05-16 06:59:14,9,3,59,Pro,Usuarios,Precio justo - ID:3009
2025-01-10 00:01:28,5,3,21,Empresarial,"Reportes, API",Me encanta el dashboard - ID:3010
2025-04-10 11:23:45,10,4,31,Empresarial,Dashboard,Demasiados bugs - ID:3011
2025-10-14 01:31:50,10,1,40,Básico,"Dashboard, API",La interfaz es confusa - ID:3012
2025-10-15 10:22:22,4,1,42,Empresarial,Usuarios,La interfaz es confusa - ID:3013
2025-06-18 09:12:43,9,2,20,Gratuito,"Exportación, Dashboard, Ninguna",Demasiados bugs - ID:3014
2025-08-03 10:13:40,4,5,50,Básico,"API, Reportes",Soporte lento - ID:3015
2025-04-18 08:14:59,5,4,29,Empresarial,"Dashboard, Ninguna",Me encanta el dashboard - ID:3016
2025-10-20 23:54:04,10,1,26,Básico,"Usuarios, Dashboard, Ninguna",Podría mejorar - ID:3017
2024-12-22 16:51:43,7,5,49,Pro,"API, Exportación, Dashboard",Excelente servicio - ID:3018
2025-06-26 08:24:13,10,2,40,Básico,"Reportes, Exportación",Excelente servicio - ID:3019
2024-12-28 13:10:35,10,5,33,Básico,"Reportes, API",Soporte lento - ID:3020
2024-12-16 10:28:50,8,2,32,Gratuito,"Dashboard, Exportación, API",Demasiados bugs - ID:3021
2025-02-11 16:50:14,8,3,60,Básico,Exportación,Me encanta el dashboard - ID:3022
2025-06-12 15:22:54,7,1,51,Pro,Dashboard,Podría mejorar - ID:3023
2025-07-01 00:25:34,10,3,61,Básico,Ninguna,Excelente servicio - ID:3024
2025-11-14 06:05:09,4,4,55,Pro,"API, Dashboard, Reportes",Me encanta el dashboard - ID:3025
2025-04-11 11:45:10,10,5,19,Empresarial,"Dashboard, Exportación",La interfaz es confusa - ID:3026
2025-09-21 16:35:57,5,3,46,Pro,"Reportes, Ninguna",Demasiados bugs - ID:3027
2025-10-10 03:43:00,6,5,64,Básico,"API, Ninguna, Usuarios",Excelente servicio - ID:3028
2025-04-29 16:07:09,8,2,58,Gratuito,Reportes,Muy rápido - ID:3029
2024-12-04 09:39:36,6,1,36,Pro,"API, Exportación, Usuarios",Podría mejorar - ID:3030
2025-09-13 03:19:37,9,4,58,Empresarial,"Usuarios, Exportación, Reportes",La interfaz es confusa - ID:3031
2025-10-19 19:44:58,9,5,32,Gratuito,"Reportes, Ninguna, API",Precio justo - ID:3032
2025-02-14 15:54:58,9,4,34,Básico,"Dashboard, Exportación, Reportes",Muy rápido - ID:3033
2025-09-28 08:42:49,10,4,27,Empresarial,Exportación,Demasiados bugs - ID:3034
2025-02-08 07:05:56,10,4,45,Básico,"API, Usuarios, Ninguna",Precio justo - ID:3035
2025-08-16 04:36:28,6,4,49,Pro,Reportes,Muy rápido - ID:3036
2025-10-01 23:28:41,1,2,43,Básico,"Exportación, API, Ninguna",Me encanta el dashboard - ID:3037
2024-12-24 13:48:24,1,2,33,Empresarial,Exportación,Soporte lento - ID:3038
2025-11-10 01:30:04,10,5,58,Pro,"Ninguna, Reportes",La interfaz es confusa - ID:3039
2024-12-31 23:47:04,10,4,40,Pro,"Usuarios, Exportación",Podría mejorar - ID:3040
2025-01-26 07:43:35,9,2,62,Empresarial,Ninguna,Podría mejorar - ID:3041
2025-07-28 22:12:56,7,3,44,Gratuito,"Dashboard, Ninguna, Reportes",Precio justo - ID:3042
2025-05-01 05:55:48,7,4,46,Pro,"Dashboard, API, Reportes",La interfaz es confusa - ID:3043
2025-03-07 03:14:12,9,3,35,Pro,"Reportes, Ninguna, Exportación",Soporte lento - ID:3044
2024-12-28 21:56:41,9,2,29,Gratuito,"Exportación, API, Reportes",Podría mejorar - ID:3045
2025-11-05 09:50:53,9,2,65,Pro,"Dashboard, Exportación",Demasiados bugs - ID:3046
2025-08-11 04:57:51,3,3,22,Gratuito,Ninguna,Podría mejorar - ID:3047
2025-07-26 20:25:12,7,5,52,Pro,Reportes,Precio justo - ID:3048
